title,condition,url,kind,img_url
"웹스토리텔링과 유튜브, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:SCU+SCU009+2022_2/about,인문,http://www.kmooc.kr/asset-v1:SCU+SCU009+2022_2+type@asset+block@SCU009_22-2.png
"웹스토리 콘텐츠 운용, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:SCU+SCU010+2022_2/about,인문,http://www.kmooc.kr/asset-v1:SCU+SCU010+2022_2+type@asset+block@SCU010_22-2.png
"3D 프린터! 아이디어를 출력하라, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:SCU+SCU011+2022_2/about,공학,http://www.kmooc.kr/asset-v1:SCU+SCU011+2022_2+type@asset+block@SCU011_22-2.png
"인공지능 윤리, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:SCU+SCU013+2022_2/about,공학,http://www.kmooc.kr/asset-v1:SCU+SCU013+2022_2+type@asset+block@SCU013_22-2.jpg
"노인상담의 이해, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:SCU+SCU014+2022_2/about,사회,http://www.kmooc.kr/asset-v1:SCU+SCU014+2022_2+type@asset+block@SCU014_2.jpg
"전생애 발달과 노인심리, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:SCU+SCU015+2022_2/about,사회,http://www.kmooc.kr/asset-v1:SCU+SCU015+2022_2+type@asset+block@SCU015_2.jpg
"위대한 수업2(GREAT MINDS) : 플랫폼 제국의 비밀, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:EBS+EBS004+2022_T1/about,인문,http://www.kmooc.kr/asset-v1:EBS+EBS004+2022_T1+type@asset+block@장_티롤_크기조정.png
"차이나는 K-클라스 : 세상 어디에도 없는 종합예술, 판소리(이자람), 예체능",청강가능,http://www.kmooc.kr/courses/course-v1:JTBC+JTBC006+2022_T1/about,예체능,http://www.kmooc.kr/asset-v1:JTBC+JTBC006+2022_T1+type@asset+block@K-6_________________.jpg
"인간 감성으로 풀어보는 행동경제 이야기, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:KMUniv+KMUniv07+2022_T2/about,사회,http://www.kmooc.kr/asset-v1:KMUniv+KMUniv07+2022_T2+type@asset+block@썸네일-및-큐카트-후보-1-용량-작게.png
"결정의 미학 : 결정이 두려운 당신에게, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:UOUk+UOU503_01K+U503A_2_2022_T2/about,인문,http://www.kmooc.kr/asset-v1:UOUk+UOU503_01K+U503A_2_2022_T2+type@asset+block@결정의-미학-결정이-두려운-당신에게_썸네일.jpg
"미래 모빌리티 최신 기술동향, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:UOUk+UOU604_01K+U604A_2_2022_T2/about,공학,http://www.kmooc.kr/asset-v1:UOUk+UOU604_01K+U604A_2_2022_T2+type@asset+block@미래모빌리티-썸네일-001.jpg
"조선 산업 : 미래기술의 집합체가 되다, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:UOUk+UOU504_01K+U504A_2_2022_T2/about,공학,http://www.kmooc.kr/asset-v1:UOUk+UOU504_01K+U504A_2_2022_T2+type@asset+block@조선산업-미래기술의집합체가되다_썸네일_100.jpg
"미래산업에서 수소연료전지의 위상, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:UOUk+UOU603_01K+U603A_2_2022_T2/about,공학,http://www.kmooc.kr/asset-v1:UOUk+UOU603_01K+U603A_2_2022_T2+type@asset+block@미래산업_썸네일.jpg
"가족과 건강 : 운동과 뇌 건강 Ⅰ, 의료",청강가능,http://www.kmooc.kr/courses/course-v1:UOUk+UOU601_01K+U601A_2_2022_T2/about,의료,http://www.kmooc.kr/asset-v1:UOUk+UOU601_01K+U601A_2_2022_T2+type@asset+block@운동과_뇌_건강_썸네일.JPG
"모범시민의 교양회계 Ⅰ, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:UOUk+UOU602_01K+U602A_2_2022_T2/about,사회,http://www.kmooc.kr/asset-v1:UOUk+UOU602_01K+U602A_2_2022_T2+type@asset+block@모범시민의_교양회계_썸네일.JPG
"Harmonic functions of two real variables and Applications, 자연",진행중,http://www.kmooc.kr/courses/course-v1:POSTECHk+MATH210+2022_T2/about,자연,http://www.kmooc.kr/asset-v1:POSTECHk+MATH210+2022_T2+type@asset+block@14.Harmonic_functions.png
"Design Thinking : 문제의 발견과 해결, 융복합",진행중,http://www.kmooc.kr/courses/course-v1:POSTECHk+CITE103+2022_T2/about,융복합,http://www.kmooc.kr/asset-v1:POSTECHk+CITE103+2022_T2+type@asset+block@6.Design_Thinking_문제의_발견과_해결.png
"디자인 씽킹을 넘어 가치 디자인으로, 융복합",진행중,http://www.kmooc.kr/courses/course-v1:POSTECHk+CITE203+2022_T2/about,융복합,http://www.kmooc.kr/asset-v1:POSTECHk+CITE203+2022_T2+type@asset+block@썸네일.JPG
"미생물, 면역, 그리고 감염성 질병, 자연",진행중,http://www.kmooc.kr/courses/course-v1:POSTECHk+LIFE451U+2022_T2/about,자연,http://www.kmooc.kr/asset-v1:POSTECHk+LIFE451U+2022_T2+type@asset+block@4.미생물__면역__그리고_감염성_질병.jpg
"스마트 계약 및 응용, 공학",진행중,http://www.kmooc.kr/courses/course-v1:POSTECHk+CSED490U3+2022_T2/about,공학,http://www.kmooc.kr/asset-v1:POSTECHk+CSED490U3+2022_T2+type@asset+block@10.스마트_계약_및_응용.jpg
"고급 블록체인 이론 및 응용, 공학",진행중,http://www.kmooc.kr/courses/course-v1:POSTECHk+CSED490U5+2022_T2/about,공학,http://www.kmooc.kr/asset-v1:POSTECHk+CSED490U5+2022_T2+type@asset+block@12.고급_블록체인_이론_및_응용.jpg
"데이터과학을 위한 R프로그래밍, 공학",진행중,http://www.kmooc.kr/courses/course-v1:POSTECHk+IMEN491R+2022_T2/about,공학,http://www.kmooc.kr/asset-v1:POSTECHk+IMEN491R+2022_T2+type@asset+block@13.데이터과학을_위한_R프로그래밍.png
"지구과학과 환경기술, 자연",진행중,http://www.kmooc.kr/courses/course-v1:POSTECHk+EVSE101+2022_T2/about,자연,http://www.kmooc.kr/asset-v1:POSTECHk+EVSE101+2022_T2+type@asset+block@지구과학과_환경기술_Thumnail.jpg
"나노광학: 플라즈모닉스와 메타물질, 공학",진행중,http://www.kmooc.kr/courses/course-v1:POSTECHk+MECH403+2022_T2/about,공학,http://www.kmooc.kr/asset-v1:POSTECHk+MECH403+2022_T2+type@asset+block@7.나노광학_플라즈모닉스와_메타물질.jpg
"양자물리와 양자컴퓨팅 기초, 자연",진행중,http://www.kmooc.kr/courses/course-v1:POSTECHk+PHYS201+2022_T2/about,자연,http://www.kmooc.kr/asset-v1:POSTECHk+PHYS201+2022_T2+type@asset+block@캡처ddd.JPG
"시스템 반도체 설계(하드웨어 시스템즈), 공학",진행중,http://www.kmooc.kr/courses/course-v1:POSTECHk+EECE490F+2022_T2/about,공학,http://www.kmooc.kr/asset-v1:POSTECHk+EECE490F+2022_T2+type@asset+block@15.시스템_반도체_설계_하드웨워_시스템즈_.png
"아날로그와 디지털 세계를 잇는, 메이커 입문, 사회",진행중,http://www.kmooc.kr/courses/course-v1:POSTECHk+CITE215+2022_T2/about,사회,http://www.kmooc.kr/asset-v1:POSTECHk+CITE215+2022_T2+type@asset+block@thumbnail.jpg
"코딩으로 배우는 일반화학, 자연",진행중,http://www.kmooc.kr/courses/course-v1:POSTECHk+CHEM101+2022_T2/about,자연,http://www.kmooc.kr/asset-v1:POSTECHk+CHEM101+2022_T2+type@asset+block@5.코딩으로_배우는_일반화학.png
"블록체인 입문, 공학",진행중,http://www.kmooc.kr/courses/course-v1:POSTECHk+CSED490U1+2022_T2/about,공학,http://www.kmooc.kr/asset-v1:POSTECHk+CSED490U1+2022_T2+type@asset+block@8.블록체인_입문.jpg
"블록체인 이론 및 응용, 공학",진행중,http://www.kmooc.kr/courses/course-v1:POSTECHk+CSED490U2+2022_T2/about,공학,http://www.kmooc.kr/asset-v1:POSTECHk+CSED490U2+2022_T2+type@asset+block@9.블록체인_이론_및_응용.jpg
"암호화폐 이론 및 응용, 공학",진행중,http://www.kmooc.kr/courses/course-v1:POSTECHk+CSED490U4+2022_T2/about,공학,http://www.kmooc.kr/asset-v1:POSTECHk+CSED490U4+2022_T2+type@asset+block@ddd.JPG
"왜 음식윤리인가 : 문제 해결의 열쇠, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:CUKk+CORE_CUK01+2022_02/about,자연,http://www.kmooc.kr/asset-v1:CUKk+CORE_CUK01+2022_02+type@asset+block@food.jpg
"기업가정신과 기업가적 행동, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:KGU+KGU03+2022-T2/about,사회,http://www.kmooc.kr/asset-v1:KGU+KGU03+2022-T2+type@asset+block@800_썸네일.jpg
"차이나는 K-클라스 : 세상 '힙'한 요즘 노래, K-민요(이희문), 예체능",청강가능,http://www.kmooc.kr/courses/course-v1:JTBC+JTBC005+2022_T1/about,예체능,http://www.kmooc.kr/asset-v1:JTBC+JTBC005+2022_T1+type@asset+block@케이무크_5회_썸네일.jpg
"차이나는 K-클라스 : K-콘텐트, 80억 구독자를 잡아라!(원동연), 예체능",청강가능,http://www.kmooc.kr/courses/course-v1:JTBC+JTBC004+2022_T1/about,예체능,http://www.kmooc.kr/asset-v1:JTBC+JTBC004+2022_T1+type@asset+block@K클라스_4회_썸네일__1_.jpg
"위대한 수업2(GREAT MINDS) : 한 컷의 세계, 예체능",청강가능,http://www.kmooc.kr/courses/course-v1:EBS+EBS003+2022_T1/about,예체능,http://www.kmooc.kr/asset-v1:EBS+EBS003+2022_T1+type@asset+block@스티브맥커리.JPG
"문학과 예술이론의 아포리아에 대한 동서양의 대화, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:HYUk+IV_HYUKMOOC2020-1k+2022_C1/about,인문,http://www.kmooc.kr/asset-v1:HYUk+IV_HYUKMOOC2020-1k+2022_C1+type@asset+block@아포리아_22-2_썸네일2.png
"언어의 세계 : 중국, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:HYUk+IV_HYUKMOOC2020-2k+2022_C2/about,인문,http://www.kmooc.kr/asset-v1:HYUk+IV_HYUKMOOC2020-2k+2022_C2+type@asset+block@언어_22-2.png
"건축과 도시의 인문학, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:CWNU+CWNU001+2022_2/about,공학,http://www.kmooc.kr/asset-v1:CWNU+CWNU001+2022_2+type@asset+block@changwon_small_size.jpg
"손생님! 한국수어를 부탁해요-입문편(한국수어 기초어휘)-, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:ChosunK+Chosun14K+2022_2/about,인문,http://www.kmooc.kr/asset-v1:ChosunK+Chosun14K+2022_2+type@asset+block@_크기변환__크기변환_썸네일_입문편.png
"영화로 배우는 성장발달과 건강증진, 의료",청강가능,http://www.kmooc.kr/courses/course-v1:INJE+INJE01+2022_02/about,의료,http://www.kmooc.kr/asset-v1:INJE+INJE01+2022_02+type@asset+block@2022-2차_썸네일.jpg
"위대한 수업2(GREAT MINDS) : 자유론, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:EBS+EBS002+2022_T1/about,사회,http://www.kmooc.kr/asset-v1:EBS+EBS002+2022_T1+type@asset+block@슬라보예_지젝_섬네일_.jpg
"AI융합교육의 이해, 교육",청강가능,http://www.kmooc.kr/courses/course-v1:EwhaK+EW22003M+2022_F16/about,교육,http://www.kmooc.kr/asset-v1:EwhaK+EW22003M+2022_F16+type@asset+block@융합교육.png
"미래교육의 이해, 교육",청강가능,http://www.kmooc.kr/courses/course-v1:EwhaK+EW22001M+2022_F14/about,교육,http://www.kmooc.kr/asset-v1:EwhaK+EW22001M+2022_F14+type@asset+block@미래교육.png
"Identity, Agency, Equality and Security in the Age of AI, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:EwhaK+EW20002K+2022_F23/about,사회,http://www.kmooc.kr/asset-v1:EwhaK+EW20002K+2022_F23+type@asset+block@AI.png
"건축으로 읽는 사회문화사, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:EwhaK+EW36387K+2022_F01/about,공학,http://www.kmooc.kr/asset-v1:EwhaK+EW36387K+2022_F01+type@asset+block@건축.png
"인간은 왜 병에 걸리는가?: 질병의 생태와 진화, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:EwhaK+EW17001K+2022_F08/about,자연,http://www.kmooc.kr/asset-v1:EwhaK+EW17001K+2022_F08+type@asset+block@KakaoTalk_20220830_160401059_10.png
"음악과 과학/기술, 예체능",청강가능,http://www.kmooc.kr/courses/course-v1:EwhaK+EW11239K+2022_F06/about,예체능,http://www.kmooc.kr/asset-v1:EwhaK+EW11239K+2022_F06+type@asset+block@KakaoTalk_20220830_160401059_07.png
"세 문명 이야기: 중세 지중해 교류사, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:EwhaK+EW20001K+2022_F24/about,인문,http://www.kmooc.kr/asset-v1:EwhaK+EW20001K+2022_F24+type@asset+block@세문명.png
"교육데이터 분석, 교육",청강가능,http://www.kmooc.kr/courses/course-v1:EwhaK+EW22004M+2022_F17/about,교육,http://www.kmooc.kr/asset-v1:EwhaK+EW22004M+2022_F17+type@asset+block@교육데이터.png
"인간행위와 사회구조, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:EwhaK+EW10771K+2022_F02/about,사회,http://www.kmooc.kr/asset-v1:EwhaK+EW10771K+2022_F02+type@asset+block@KakaoTalk_20220830_160401059_09.png
"인공지능과 기계학습, 원리와 응용, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:EwhaK+EW21005K+2022_F18/about,사회,http://www.kmooc.kr/asset-v1:EwhaK+EW21005K+2022_F18+type@asset+block@인공지능.png
"의생명과학기술과 법, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:EwhaK+EW19002K+2022_F13/about,사회,http://www.kmooc.kr/asset-v1:EwhaK+EW19002K+2022_F13+type@asset+block@KakaoTalk_20220830_160401059_08.png
"기업명성과 커뮤니케이션, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:EwhaK+EW19001K+2022_F11/about,사회,http://www.kmooc.kr/asset-v1:EwhaK+EW19001K+2022_F11+type@asset+block@KakaoTalk_20220830_160401059_19.png
"R 프로그래밍의 기초, 교육",청강가능,http://www.kmooc.kr/courses/course-v1:EwhaK+EW22002M+2022_F15/about,교육,http://www.kmooc.kr/asset-v1:EwhaK+EW22002M+2022_F15+type@asset+block@R프로.png
"한국문화 깊이 읽기, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:EwhaK+EW21003K+2022_F20/about,인문,http://www.kmooc.kr/asset-v1:EwhaK+EW21003K+2022_F20+type@asset+block@한국문화.png
"생물다양성과 생물자원, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:EwhaK+EW21002K+2022_F19/about,자연,http://www.kmooc.kr/asset-v1:EwhaK+EW21002K+2022_F19+type@asset+block@생물.png
"빅데이터의 세계, 원리와 응용, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:EwhaK+EW11237K+2022_F04/about,사회,http://www.kmooc.kr/asset-v1:EwhaK+EW11237K+2022_F04+type@asset+block@KakaoTalk_20220830_160401059.png
"동물의 행동, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:EwhaK+EW10930K+2022_F12/about,자연,http://www.kmooc.kr/asset-v1:EwhaK+EW10930K+2022_F12+type@asset+block@KakaoTalk_20220830_160401059_20.png
"어원으로 문화읽기, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:EwhaK+EW18003C+2022_F10/about,인문,http://www.kmooc.kr/asset-v1:EwhaK+EW18003C+2022_F10+type@asset+block@KakaoTalk_20220830_160401059_05.png
"현대물리학과 인간사고의 변혁, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:EwhaK+EW10164K+2022_F03/about,자연,http://www.kmooc.kr/asset-v1:EwhaK+EW10164K+2022_F03+type@asset+block@현대물리.png
"아동의 신비한 언어습득력: 이중언어 아동, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:EwhaK+EW17002K+2022_F07/about,인문,http://www.kmooc.kr/asset-v1:EwhaK+EW17002K+2022_F07+type@asset+block@KakaoTalk_20220830_160401059_03.png
"애니메이션의 이해, 예체능",청강가능,http://www.kmooc.kr/courses/course-v1:EwhaK+EW11240K+2022_F05/about,예체능,http://www.kmooc.kr/asset-v1:EwhaK+EW11240K+2022_F05+type@asset+block@KakaoTalk_20220830_160401059_04.png
"여행과 지리, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:EwhaK+EW20005K+2022_F25/about,사회,http://www.kmooc.kr/asset-v1:EwhaK+EW20005K+2022_F25+type@asset+block@여행.png
"포스트휴먼 인문학, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:EwhaK+CORE_EW17002C+2022_F09/about,인문,http://www.kmooc.kr/asset-v1:EwhaK+CORE_EW17002C+2022_F09+type@asset+block@KakaoTalk_20220830_160401059_11.png
"문학과 영화를 통한 법의 이해, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:SookmyungK+SM_law_001k+2022_07SM_01/about,사회,http://www.kmooc.kr/asset-v1:SookmyungK+SM_law_001k+2022_07SM_01+type@asset+block@thumnail_law_2022.jpg
"진로지도와 상담, 교육",청강가능,http://www.kmooc.kr/courses/course-v1:SookmyungK+SM_edu_005k+2022_06SM_03/about,교육,http://www.kmooc.kr/asset-v1:SookmyungK+SM_edu_005k+2022_06SM_03+type@asset+block@thumnail_edu_2022.jpg
"젠더와 융합인성, 인문",청강가능,http://www.kmooc.kr/courses/course-v1:SookmyungK+SM_asi_008k+2022_05SM_02/about,인문,http://www.kmooc.kr/asset-v1:SookmyungK+SM_asi_008k+2022_05SM_02+type@asset+block@thumnail_asi_2022.jpg
"Poverty, Inequality & Development Cooperation, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:EwhaK+EW21001K+2022_F21/about,사회,http://www.kmooc.kr/asset-v1:EwhaK+EW21001K+2022_F21+type@asset+block@PIDC.png
"환경과 어린이 건강의 이해, 의료",청강가능,http://www.kmooc.kr/courses/course-v1:EwhaK+EW21004K+2022_F22/about,의료,http://www.kmooc.kr/asset-v1:EwhaK+EW21004K+2022_F22+type@asset+block@환경.png
"창업가가 창업을 묻다, 사회",진행중,http://www.kmooc.kr/courses/course-v1:SKKUk+SKKU_42+2022_T1/about,사회,http://www.kmooc.kr/asset-v1:SKKUk+SKKU_42+2022_T1+type@asset+block@_크기변환_썸네일.png
"서양미술에서 배우는 혁신, 인문",진행중,http://www.kmooc.kr/courses/course-v1:SKKUk+SKKU_43+2022_T1/about,인문,http://www.kmooc.kr/asset-v1:SKKUk+SKKU_43+2022_T1+type@asset+block@_크기변환_서양미술에서_배우는_혁신_김용석__대표이미지.jpg
"위대한 수업2(GREAT MINDS) : 나의 이야기, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:EBS+EBS001+2022_T1/about,자연,http://www.kmooc.kr/asset-v1:EBS+EBS001+2022_T1+type@asset+block@제인_구달_섬네일2.jpg
"차이나는 K-클라스 : 세계가 입덕한 21세기 한복 (김단하, 김리을), 예체능",청강가능,http://www.kmooc.kr/courses/course-v1:JTBC+JTBC003+2022_T1/about,예체능,http://www.kmooc.kr/asset-v1:JTBC+JTBC003+2022_T1+type@asset+block@K클라스_3회_썸네일.jpg
"차이나는 K-클라스 : K컬처의 뿌리, 조선 회화의 양대 거장(유홍준), 예체능",청강가능,http://www.kmooc.kr/courses/course-v1:JTBC+JTBC002+2022_T1/about,예체능,http://www.kmooc.kr/asset-v1:JTBC+JTBC002+2022_T1+type@asset+block@2회_썸네일___2_.jpg
"차이나는 K-클라스 : K컬처의 뿌리, 고대 한국의 문화유산(유홍준), 예체능",청강가능,http://www.kmooc.kr/courses/course-v1:JTBC+JTBC001+2022_T1/about,예체능,http://www.kmooc.kr/asset-v1:JTBC+JTBC001+2022_T1+type@asset+block@섬네일_유홍준.png
"게임엔진을 이용한 실감콘텐츠(VR, AR) 기획과 개발, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:SMUk+SMU2021_3+2022_1_T3/about,공학,http://www.kmooc.kr/asset-v1:SMUk+SMU2021_3+2022_1_T3+type@asset+block@2022-1_게임엔진을-이용한-실감콘텐츠-기획과-개발_조옥희_optimized.png
"생성 모델과 시각 지능, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:SMUk+SMU2021_1+2022_1_T1/about,공학,http://www.kmooc.kr/asset-v1:SMUk+SMU2021_1+2022_1_T1+type@asset+block@2022-1_생성모델과시각지능_썸네일.jpg
"인공지능시대의 사회적 쟁점, 공학",청강가능,http://www.kmooc.kr/courses/course-v1:SMUk+SMU2021_2+2022_1_T2/about,공학,http://www.kmooc.kr/asset-v1:SMUk+SMU2021_2+2022_1_T2+type@asset+block@2022-1_인공지능시대의-사회적쟁점_양희경_optimized.png
"혁신을 위한 모순해결, 사회",청강가능,http://www.kmooc.kr/courses/course-v1:JEJUk+JEJU10k+2022_10/about,사회,http://www.kmooc.kr/asset-v1:JEJUk+JEJU10k+2022_10+type@asset+block@과정이미지.png
"위대한 수업1(GREAT MINDS) : 고 인류학의 순간들, 자연",청강가능,http://www.kmooc.kr/courses/course-v1:EBS+EBS042+2021_T1/about,자연,http://www.kmooc.kr/asset-v1:EBS+EBS042+2021_T1+type@asset+block@팀화이트.png
